date,signal,short_mavg,long_mavg,positions
2019-05-06 02:00:00,1.0,5097.325000000003,4855.9,0.0
2019-05-07 02:00:00,1.0,5119.775000000003,4904.109999999999,0.0
2019-05-08 02:00:00,1.0,5157.700000000003,4971.459999999999,0.0
2019-05-09 02:00:00,1.0,5249.625000000003,5058.9299999999985,0.0
2019-05-10 02:00:00,1.0,5392.950000000003,5153.949999999999,0.0
2019-05-11 02:00:00,1.0,5688.975000000002,5310.5599999999995,0.0
2019-05-12 02:00:00,1.0,5913.375000000002,5448.279999999999,0.0
2019-05-13 02:00:00,1.0,6277.4000000000015,5637.079999999999,0.0
2019-05-14 02:00:00,1.0,6645.750000000002,5834.559999999999,0.0
2019-05-15 02:00:00,1.0,6893.250000000002,6054.529999999997,0.0
2019-05-16 02:00:00,1.0,7106.100000000001,6251.789999999998,0.0
2019-05-17 02:00:00,1.0,7022.2750000000015,6398.079999999998,0.0
2019-05-18 02:00:00,1.0,6875.025000000001,6521.489999999999,0.0
2019-05-19 02:00:00,1.0,6883.0250000000015,6707.889999999999,0.0
2019-05-20 02:00:00,1.0,6913.050000000001,6859.829999999999,0.0
2019-05-21 02:00:00,1.0,7046.525000000001,6941.0999999999985,0.0
2019-05-22 02:00:00,1.0,7123.375000000001,7005.49,0.0
2019-05-23 02:00:00,1.0,7048.7750000000015,7016.44,0.0
2019-05-24 02:00:00,1.0,7040.800000000002,7017.85,0.0
2019-05-25 02:00:00,1.0,7060.250000000003,7007.9,0.0
2019-05-26 02:00:00,1.0,7300.475000000004,7083.24,0.0
2019-05-27 02:00:00,1.0,7500.300000000005,7207.649999999999,0.0
2019-05-28 02:00:00,1.0,7667.625000000005,7334.889999999999,0.0
2019-05-29 02:00:00,1.0,7809.775000000005,7378.6,0.0
2019-05-30 02:00:00,1.0,7719.900000000005,7405.9800000000005,0.0
2019-05-31 02:00:00,1.0,7678.1250000000055,7460.290000000001,0.0
2019-06-01 02:00:00,1.0,7642.425000000007,7542.51,0.0
2019-06-02 02:00:00,1.0,7654.625000000007,7620.94,0.0
2019-06-03 02:00:00,0.0,7598.350000000008,7628.999999999998,-1.0
2019-06-04 02:00:00,0.0,7385.375000000008,7590.339999999998,0.0
2019-06-05 02:00:00,0.0,7203.725000000009,7503.809999999998,0.0
2019-06-06 02:00:00,0.0,6977.675000000008,7411.889999999998,0.0
2019-06-07 02:00:00,0.0,6940.225000000008,7338.039999999998,0.0
2019-06-08 02:00:00,0.0,6987.575000000008,7261.459999999997,0.0
2019-06-09 02:00:00,0.0,6945.950000000007,7194.229999999998,0.0
2019-06-10 02:00:00,0.0,6986.625000000006,7135.289999999996,0.0
2019-06-11 02:00:00,0.0,6967.350000000008,7068.009999999997,0.0
2019-06-12 02:00:00,1.0,7023.9250000000075,7009.179999999998,1.0
2019-06-13 02:00:00,1.0,7158.650000000008,7018.3499999999985,0.0
2019-06-14 02:00:00,1.0,7327.825000000008,7112.2699999999995,0.0
2019-06-15 02:00:00,1.0,7555.150000000009,7208.58,0.0
2019-06-16 02:00:00,1.0,7746.500000000009,7316.710000000001,0.0
2019-06-17 02:00:00,1.0,7997.6000000000095,7441.3,0.0
2019-06-18 02:00:00,1.0,8083.67500000001,7550.709999999999,0.0
2019-06-19 02:00:00,1.0,8172.175000000011,7699.07,0.0
2019-06-20 02:00:00,1.0,8280.42500000001,7834.2300000000005,0.0
2019-06-21 02:00:00,1.0,8444.15000000001,8032.0199999999995,0.0
2019-06-22 02:00:00,1.0,8757.77500000001,8244.249999999998,0.0
2019-06-23 02:00:00,1.0,9064.875000000011,8461.559999999998,0.0
2019-06-24 02:00:00,1.0,9371.875000000011,8651.849999999997,0.0
2019-06-25 02:00:00,1.0,9713.30000000001,8895.279999999997,0.0
2019-06-26 02:00:00,1.0,10154.12500000001,9207.299999999997,0.0
2019-06-27 02:00:00,1.0,10233.30000000001,9355.839999999997,0.0
2019-06-28 02:00:00,1.0,10535.52500000001,9632.589999999997,0.0
2019-06-29 02:00:00,1.0,10561.725000000011,9851.099999999995,0.0
2019-06-30 02:00:00,1.0,10143.05000000001,9952.349999999995,0.0
2019-07-01 02:00:00,1.0,10036.27500000001,9992.689999999997,0.0
2019-07-02 02:00:00,0.0,9714.30000000001,10015.199999999997,-1.0
2019-07-03 02:00:00,0.0,9756.40000000001,10127.709999999997,0.0
2019-07-04 02:00:00,0.0,9868.67500000001,10151.069999999998,0.0
2019-07-05 02:00:00,0.0,9980.075000000012,10099.399999999998,0.0
2019-07-06 02:00:00,1.0,10087.275000000012,9988.459999999997,1.0
2019-07-07 02:00:00,0.0,9989.800000000014,10030.309999999998,-1.0
2019-07-08 02:00:00,1.0,10258.150000000014,10040.119999999999,1.0
2019-07-09 02:00:00,1.0,10608.500000000013,10118.109999999999,0.0
2019-07-10 02:00:00,1.0,10794.075000000012,10248.869999999999,0.0
2019-07-11 02:00:00,1.0,10761.950000000012,10320.579999999998,0.0
2019-07-12 02:00:00,1.0,10639.400000000012,10410.16,0.0
2019-07-13 02:00:00,1.0,10365.325000000012,10361.679999999998,0.0
2019-07-14 02:00:00,0.0,10039.325000000012,10317.13,-1.0
2019-07-15 02:00:00,0.0,9924.875000000011,10298.5,0.0
2019-07-16 02:00:00,0.0,9404.67500000001,10137.119999999999,0.0
2019-07-17 02:00:00,0.0,9034.52500000001,9979.57,0.0
2019-07-18 02:00:00,0.0,9031.750000000011,9826.57,0.0
2019-07-19 02:00:00,0.0,8972.15000000001,9643.96,0.0
2019-07-20 02:00:00,0.0,9273.02500000001,9528.699999999999,0.0
2019-07-21 02:00:00,1.0,9473.05000000001,9464.009999999998,1.0
2019-07-22 02:00:00,1.0,9419.02500000001,9338.419999999998,0.0
2019-07-23 02:00:00,1.0,9282.900000000012,9210.989999999998,0.0
2019-07-24 02:00:00,0.0,9076.025000000012,9143.379999999997,-1.0
2019-07-25 02:00:00,0.0,8932.425000000012,9067.029999999997,0.0
2019-07-26 02:00:00,0.0,8836.825000000012,9111.279999999997,0.0
2019-07-27 02:00:00,0.0,8754.600000000013,9099.019999999999,0.0
2019-07-28 02:00:00,0.0,8703.975000000013,9012.269999999999,0.0
2019-07-29 02:00:00,0.0,8616.825000000013,8924.899999999998,0.0
2019-07-30 02:00:00,0.0,8553.525000000012,8823.48,0.0
2019-07-31 02:00:00,0.0,8698.175000000014,8789.069999999998,0.0
2019-08-01 02:00:00,1.0,8898.575000000013,8804.09,1.0
2019-08-02 02:00:00,1.0,9136.350000000013,8866.28,0.0
2019-08-03 02:00:00,1.0,9418.075000000012,8960.3,0.0
2019-08-04 02:00:00,1.0,9610.575000000012,9060.329999999998,0.0
2019-08-05 02:00:00,1.0,9887.775000000012,9224.469999999998,0.0
2019-08-06 02:00:00,1.0,10076.800000000012,9395.159999999998,0.0
2019-08-07 02:00:00,1.0,10314.250000000011,9604.409999999998,0.0
2019-08-08 02:00:00,1.0,10524.475000000011,9823.389999999998,0.0
2019-08-09 02:00:00,1.0,10550.125000000011,10023.109999999997,0.0
2019-08-10 02:00:00,1.0,10517.275000000012,10122.8,0.0
2019-08-11 02:00:00,1.0,10426.925000000012,10215.749999999998,0.0
2019-08-12 02:00:00,1.0,10287.825000000012,10283.979999999998,0.0
2019-08-13 02:00:00,0.0,10071.025000000012,10284.289999999997,-1.0
2019-08-14 02:00:00,0.0,9795.950000000012,10196.949999999999,0.0
2019-08-15 02:00:00,0.0,9538.800000000012,10076.16,0.0
2019-08-16 02:00:00,0.0,9333.500000000013,9986.66,0.0
2019-08-17 02:00:00,0.0,9205.525000000012,9840.8,0.0
2019-08-18 02:00:00,0.0,9284.500000000013,9700.959999999997,0.0
2019-08-19 02:00:00,0.0,9429.875000000013,9628.059999999998,0.0
2019-08-20 02:00:00,0.0,9521.275000000012,9588.259999999998,0.0
2019-08-21 02:00:00,1.0,9503.425000000012,9471.399999999998,1.0
2019-08-22 02:00:00,1.0,9456.15000000001,9368.289999999997,0.0
2019-08-23 02:00:00,0.0,9325.27500000001,9329.759999999998,-1.0
2019-08-24 02:00:00,0.0,9177.900000000009,9341.039999999997,0.0
2019-08-25 02:00:00,0.0,9169.10000000001,9323.519999999999,0.0
2019-08-26 02:00:00,0.0,9221.625000000011,9323.539999999997,0.0
2019-08-27 02:00:00,0.0,9179.375000000011,9319.3,0.0
2019-08-28 02:00:00,0.0,9097.05000000001,9266.06,0.0
2019-08-29 02:00:00,0.0,8968.275000000009,9138.88,0.0
2019-08-30 02:00:00,0.0,8816.575000000008,9041.66,0.0
2019-08-31 02:00:00,0.0,8714.650000000009,9003.789999999999,0.0
2019-09-01 02:00:00,0.0,8741.47500000001,8980.189999999999,0.0
2019-09-02 02:00:00,0.0,8963.35000000001,8994.109999999999,0.0
2019-09-03 02:00:00,1.0,9204.27500000001,9052.21,1.0
2019-09-04 02:00:00,1.0,9410.05000000001,9100.169999999998,0.0
2019-09-05 02:00:00,1.0,9585.625000000011,9125.789999999999,0.0
2019-09-06 02:00:00,1.0,9552.92500000001,9143.529999999999,0.0
2019-09-07 02:00:00,1.0,9504.825000000012,9215.319999999998,0.0
2019-09-08 02:00:00,1.0,9472.875000000011,9302.009999999998,0.0
2019-09-09 02:00:00,1.0,9412.675000000012,9364.23,0.0
2019-09-10 02:00:00,0.0,9363.700000000012,9403.149999999998,-1.0
2019-09-11 02:00:00,0.0,9297.200000000012,9437.609999999997,0.0
2019-09-12 02:00:00,0.0,9293.125000000013,9433.919999999998,0.0
2019-09-13 02:00:00,0.0,9293.750000000011,9400.019999999999,0.0
2019-09-14 02:00:00,0.0,9346.05000000001,9377.55,0.0
2019-09-15 02:00:00,1.0,9366.47500000001,9349.949999999999,1.0
2019-09-16 02:00:00,0.0,9338.575000000008,9348.179999999998,-1.0
2019-09-17 02:00:00,0.0,9303.97500000001,9319.679999999998,0.0
2019-09-18 02:00:00,0.0,9269.650000000009,9296.259999999998,0.0
2019-09-19 02:00:00,0.0,9267.62500000001,9291.929999999997,0.0
2019-09-20 02:00:00,0.0,9243.17500000001,9299.969999999998,0.0
2019-09-21 02:00:00,0.0,9206.15000000001,9283.259999999998,0.0
2019-09-22 02:00:00,0.0,9180.12500000001,9251.059999999998,0.0
2019-09-23 02:00:00,0.0,9061.12500000001,9198.879999999997,0.0
2019-09-24 02:00:00,0.0,8693.825000000008,9039.079999999998,0.0
2019-09-25 02:00:00,0.0,8356.425000000007,8879.239999999996,0.0
2019-09-26 02:00:00,0.0,7922.400000000006,8684.589999999997,0.0
2019-09-27 02:00:00,0.0,7589.5000000000055,8513.089999999997,0.0
2019-09-28 02:00:00,0.0,7529.625000000005,8343.069999999996,0.0
2019-09-29 02:00:00,0.0,7443.125000000005,8149.439999999997,0.0
2019-09-30 02:00:00,0.0,7502.3250000000035,7988.249999999997,0.0
2019-10-01 02:00:00,0.0,7532.350000000004,7843.569999999997,0.0
2019-10-02 02:00:00,0.0,7566.375000000005,7697.569999999997,0.0
2019-10-03 02:00:00,1.0,7602.750000000005,7566.0899999999965,1.0
2019-10-04 02:00:00,1.0,7559.250000000004,7534.419999999996,0.0
2019-10-05 02:00:00,1.0,7509.625000000004,7504.849999999997,0.0
2019-10-06 02:00:00,0.0,7387.5750000000035,7483.639999999998,-1.0
2019-10-07 02:00:00,0.0,7379.8250000000035,7482.219999999998,0.0
2019-10-08 02:00:00,0.0,7387.950000000004,7477.749999999998,0.0
2019-10-09 02:00:00,0.0,7486.275000000005,7522.109999999999,0.0
2019-10-10 02:00:00,1.0,7646.050000000005,7541.129999999999,1.0
2019-10-11 02:00:00,1.0,7648.300000000004,7528.5999999999985,0.0
2019-10-12 02:00:00,1.0,7662.050000000003,7516.019999999999,0.0
2019-10-13 02:00:00,1.0,7590.000000000003,7517.009999999999,0.0
2019-10-14 02:00:00,1.0,7531.725000000003,7530.12,0.0
2019-10-15 02:00:00,0.0,7508.425000000002,7528.12,-1.0
2019-10-16 02:00:00,0.0,7431.750000000002,7533.69,0.0
2019-10-17 02:00:00,0.0,7367.2750000000015,7511.99,0.0
2019-10-18 02:00:00,0.0,7255.675000000001,7477.209999999999,0.0
2019-10-19 02:00:00,0.0,7188.825000000001,7409.139999999999,0.0
2019-10-20 02:00:00,0.0,7227.100000000001,7366.109999999999,0.0
2019-10-21 02:00:00,0.0,7253.100000000001,7353.909999999999,0.0
2019-10-22 02:00:00,0.0,7274.925000000002,7322.359999999999,0.0
2019-10-23 02:00:00,0.0,7172.550000000003,7242.159999999999,0.0
2019-10-24 02:00:00,0.0,7003.075000000003,7154.649999999999,0.0
2019-10-25 02:00:00,0.0,7113.150000000002,7195.799999999998,0.0
2019-10-26 02:00:00,1.0,7392.725000000002,7306.749999999998,1.0
2019-10-27 02:00:00,1.0,7863.200000000003,7440.529999999999,0.0
2019-10-28 01:00:00,1.0,8263.500000000004,7557.779999999999,0.0
2019-10-29 01:00:00,1.0,8432.375000000004,7693.219999999998,0.0
2019-10-30 01:00:00,1.0,8404.675000000003,7777.779999999999,0.0
2019-10-31 01:00:00,1.0,8304.750000000004,7861.19,0.0
2019-11-01 01:00:00,1.0,8301.875000000004,7968.5599999999995,0.0
2019-11-02 01:00:00,1.0,8263.500000000004,8129.5999999999985,0.0
2019-11-03 01:00:00,0.0,8270.350000000004,8284.689999999999,-1.0
2019-11-04 01:00:00,0.0,8333.675000000003,8349.399999999998,0.0
2019-11-05 01:00:00,1.0,8362.375000000004,8356.419999999998,1.0
2019-11-06 01:00:00,1.0,8390.825000000004,8340.649999999998,0.0
2019-11-07 01:00:00,1.0,8410.325000000004,8343.419999999998,0.0
2019-11-08 01:00:00,0.0,8285.950000000004,8290.829999999998,-1.0
2019-11-09 01:00:00,0.0,8184.625000000004,8268.399999999998,0.0
2019-11-10 01:00:00,0.0,8123.000000000005,8267.949999999999,0.0
2019-11-11 01:00:00,0.0,8017.125000000004,8229.519999999999,0.0
2019-11-12 01:00:00,0.0,8026.825000000004,8196.159999999998,0.0
2019-11-13 01:00:00,0.0,8017.7000000000035,8167.339999999998,0.0
2019-11-14 01:00:00,0.0,7926.050000000004,8104.899999999997,0.0
2019-11-15 01:00:00,0.0,7866.525000000003,8031.179999999998,0.0
2019-11-16 01:00:00,0.0,7788.500000000004,7955.229999999998,0.0
2019-11-17 01:00:00,0.0,7721.550000000004,7891.829999999997,0.0
2019-11-18 01:00:00,0.0,7611.750000000003,7835.219999999997,0.0
2019-11-19 01:00:00,0.0,7530.150000000002,7769.389999999997,0.0
2019-11-20 01:00:00,0.0,7432.600000000003,7679.069999999997,0.0
2019-11-21 01:00:00,0.0,7231.850000000002,7577.719999999997,0.0
2019-11-22 01:00:00,0.0,7039.750000000002,7440.389999999998,0.0
2019-11-23 01:00:00,0.0,6869.225000000002,7309.999999999998,0.0
2019-11-24 01:00:00,0.0,6613.750000000002,7154.149999999999,0.0
2019-11-25 01:00:00,0.0,6510.000000000002,7035.109999999998,0.0
2019-11-26 01:00:00,0.0,6481.700000000003,6917.669999999996,0.0
2019-11-27 01:00:00,0.0,6529.150000000002,6833.039999999998,0.0
2019-11-28 01:00:00,0.0,6650.375000000003,6769.5999999999985,0.0
2019-11-29 01:00:00,1.0,6791.550000000003,6739.67,1.0
2019-11-30 01:00:00,1.0,6880.100000000002,6696.67,0.0
2019-12-01 01:00:00,1.0,6848.900000000003,6679.860000000001,0.0
2019-12-02 01:00:00,1.0,6809.425000000003,6677.469999999999,0.0
2019-12-03 01:00:00,1.0,6696.300000000003,6670.5,0.0
2019-12-04 01:00:00,0.0,6602.700000000003,6692.25,-1.0
2019-12-05 01:00:00,0.0,6586.375000000003,6710.410000000001,0.0
2019-12-06 01:00:00,0.0,6642.725000000003,6741.880000000002,0.0
2019-12-07 01:00:00,0.0,6689.850000000004,6734.780000000002,0.0
2019-12-08 01:00:00,1.0,6767.475000000003,6739.090000000001,1.0
2019-12-09 01:00:00,1.0,6761.350000000002,6698.33,0.0
2019-12-10 01:00:00,1.0,6683.150000000003,6663.1,0.0
2019-12-11 01:00:00,0.0,6608.100000000004,6638.459999999999,-1.0
2019-12-12 01:00:00,0.0,6515.125000000005,6621.37,0.0
2019-12-13 01:00:00,0.0,6487.575000000004,6614.839999999999,0.0
2019-12-14 01:00:00,0.0,6446.575000000004,6600.65,0.0
2019-12-15 01:00:00,0.0,6424.500000000004,6573.710000000001,0.0
2019-12-16 01:00:00,0.0,6362.0750000000035,6509.1100000000015,0.0
2019-12-17 01:00:00,0.0,6212.300000000004,6423.8200000000015,0.0
2019-12-18 01:00:00,0.0,6263.725000000004,6399.1500000000015,0.0
2019-12-19 01:00:00,0.0,6274.200000000004,6378.850000000001,0.0
2019-12-20 01:00:00,0.0,6353.800000000005,6377.370000000001,0.0
2019-12-21 01:00:00,1.0,6486.275000000004,6375.090000000002,1.0
2019-12-22 01:00:00,1.0,6543.450000000004,6410.480000000001,0.0
2019-12-23 01:00:00,1.0,6586.575000000004,6418.450000000002,0.0
2019-12-24 01:00:00,1.0,6598.350000000004,6438.080000000002,0.0
2019-12-25 01:00:00,1.0,6605.050000000005,6447.310000000001,0.0
2019-12-26 01:00:00,1.0,6531.100000000005,6478.090000000002,0.0
2019-12-27 01:00:00,0.0,6501.225000000005,6534.020000000002,-1.0
2019-12-28 01:00:00,0.0,6498.5000000000055,6531.9900000000025,0.0
2019-12-29 01:00:00,0.0,6529.575000000006,6549.460000000002,0.0
2019-12-30 01:00:00,0.0,6519.550000000007,6544.390000000002,0.0
2019-12-31 01:00:00,0.0,6497.650000000007,6538.5700000000015,0.0
2020-01-01 01:00:00,0.0,6463.750000000006,6500.110000000002,0.0
2020-01-02 01:00:00,0.0,6366.875000000006,6461.580000000002,0.0
2020-01-03 01:00:00,0.0,6396.900000000006,6463.810000000001,0.0
2020-01-04 01:00:00,0.0,6444.900000000005,6474.510000000001,0.0
2020-01-05 01:00:00,1.0,6491.6250000000055,6484.320000000001,1.0
2020-01-06 01:00:00,1.0,6671.825000000005,6529.8200000000015,0.0
2020-01-07 01:00:00,1.0,6858.7500000000055,6607.910000000002,0.0
2020-01-08 01:00:00,1.0,7023.050000000005,6671.900000000003,0.0
2020-01-09 01:00:00,1.0,7135.675000000005,6730.770000000002,0.0
2020-01-10 01:00:00,1.0,7240.925000000005,6827.130000000003,0.0
2020-01-11 01:00:00,1.0,7215.725000000006,6908.700000000003,0.0
2020-01-12 01:00:00,1.0,7241.050000000007,7021.570000000002,0.0
2020-01-13 01:00:00,1.0,7303.950000000006,7093.590000000004,0.0
2020-01-14 01:00:00,1.0,7445.825000000006,7227.500000000005,0.0
2020-01-15 01:00:00,1.0,7619.700000000007,7359.930000000005,0.0
2020-01-16 01:00:00,1.0,7739.900000000007,7448.800000000005,0.0
2020-01-17 01:00:00,1.0,7922.475000000008,7519.080000000004,0.0
2020-01-18 01:00:00,1.0,7947.825000000008,7597.410000000002,0.0
2020-01-19 01:00:00,1.0,7931.750000000008,7678.360000000002,0.0
2020-01-20 01:00:00,1.0,7922.350000000009,7721.370000000003,0.0
2020-01-21 01:00:00,1.0,7884.775000000009,7786.700000000003,0.0
2020-01-22 01:00:00,0.0,7829.800000000008,7832.9100000000035,-1.0
2020-01-23 01:00:00,0.0,7766.850000000008,7863.520000000002,0.0
2020-01-24 01:00:00,0.0,7729.575000000008,7834.870000000003,0.0
2020-01-25 01:00:00,0.0,7653.625000000009,7800.270000000002,0.0
2020-01-26 01:00:00,0.0,7650.300000000008,7797.070000000002,0.0
2020-01-27 01:00:00,0.0,7767.325000000009,7801.460000000004,0.0
2020-01-28 01:00:00,1.0,7986.825000000008,7850.470000000004,1.0
2020-01-29 01:00:00,1.0,8202.700000000008,7908.650000000004,0.0
2020-01-30 01:00:00,1.0,8405.775000000009,7990.440000000004,0.0
2020-01-31 01:00:00,1.0,8493.200000000008,8044.830000000004,0.0
2020-02-01 01:00:00,1.0,8478.025000000009,8109.760000000004,0.0
2020-02-02 01:00:00,1.0,8473.325000000008,8191.240000000003,0.0
2020-02-03 01:00:00,1.0,8422.625000000007,8267.660000000003,0.0
2020-02-04 01:00:00,1.0,8396.100000000008,8341.820000000003,0.0
2020-02-05 01:00:00,1.0,8463.750000000007,8435.140000000003,0.0
2020-02-06 01:00:00,1.0,8581.575000000008,8516.940000000002,0.0
2020-02-07 01:00:00,1.0,8722.525000000009,8561.940000000002,0.0
2020-02-08 01:00:00,1.0,8910.150000000009,8624.800000000001,0.0
2020-02-09 01:00:00,1.0,9049.700000000008,8692.710000000003,0.0
2020-02-10 01:00:00,1.0,9086.575000000008,8754.290000000003,0.0
2020-02-11 01:00:00,1.0,9194.525000000009,8848.540000000003,0.0
2020-02-12 01:00:00,1.0,9311.550000000008,8960.090000000002,0.0
2020-02-13 01:00:00,1.0,9352.350000000008,9064.600000000002,0.0
2020-02-14 01:00:00,1.0,9487.750000000007,9190.950000000003,0.0
2020-02-15 01:00:00,1.0,9428.350000000006,9234.380000000003,0.0
2020-02-16 01:00:00,1.0,9338.575000000006,9262.890000000003,0.0
2020-02-17 01:00:00,0.0,9215.025000000005,9261.600000000002,-1.0
2020-02-18 01:00:00,0.0,9180.250000000005,9298.990000000003,0.0
2020-02-19 01:00:00,0.0,9113.250000000007,9259.800000000003,0.0
2020-02-20 01:00:00,0.0,9051.125000000007,9248.710000000003,0.0
2020-02-21 01:00:00,0.0,9048.150000000007,9203.050000000001,0.0
2020-02-22 01:00:00,0.0,8922.450000000008,9143.350000000002,0.0
2020-02-23 01:00:00,0.0,8998.22500000001,9118.150000000001,0.0
2020-02-24 01:00:00,0.0,8997.300000000008,9052.530000000002,0.0
2020-02-25 01:00:00,0.0,8899.92500000001,8991.680000000002,0.0
2020-02-26 01:00:00,0.0,8685.57500000001,8882.150000000003,0.0
2020-02-27 01:00:00,0.0,8388.500000000011,8787.540000000003,0.0
2020-02-28 01:00:00,0.0,8132.97500000001,8633.620000000003,0.0
2020-02-29 01:00:00,0.0,7928.27500000001,8517.690000000002,0.0
2020-03-01 01:00:00,0.0,7840.900000000011,8398.060000000003,0.0
2020-03-02 01:00:00,0.0,7839.57500000001,8304.110000000004,0.0
2020-03-03 01:00:00,0.0,7828.67500000001,8196.110000000004,0.0
2020-03-04 01:00:00,0.0,7862.625000000009,8063.450000000003,0.0
2020-03-05 01:00:00,0.0,7952.55000000001,7980.1600000000035,0.0
2020-03-06 01:00:00,1.0,7980.700000000011,7936.420000000004,1.0
2020-03-07 01:00:00,1.0,7992.55000000001,7918.900000000003,0.0
2020-03-08 01:00:00,0.0,7793.35000000001,7825.390000000002,-1.0
2020-03-09 01:00:00,0.0,7511.52500000001,7731.580000000002,0.0
2020-03-10 01:00:00,0.0,7226.35000000001,7655.650000000003,0.0
2020-03-11 01:00:00,0.0,7013.750000000009,7588.040000000003,0.0
2020-03-12 01:00:00,0.0,6342.9750000000095,7226.750000000003,0.0
2020-03-13 01:00:00,0.0,5882.57500000001,6953.140000000002,0.0
2020-03-14 01:00:00,0.0,5309.150000000011,6634.260000000002,0.0
2020-03-15 01:00:00,0.0,4751.950000000011,6307.800000000001,0.0
2020-03-16 01:00:00,0.0,4783.625000000011,5947.920000000001,0.0
2020-03-17 01:00:00,0.0,4722.025000000011,5644.930000000001,0.0
2020-03-18 01:00:00,0.0,4789.30000000001,5432.640000000001,0.0
2020-03-19 01:00:00,0.0,5042.42500000001,5320.160000000001,0.0
2020-03-20 01:00:00,1.0,5368.37500000001,5204.730000000001,1.0
2020-03-21 01:00:00,1.0,5610.32500000001,5083.560000000001,0.0
2020-03-22 01:00:00,1.0,5738.52500000001,5190.8600000000015,0.0
2020-03-23 01:00:00,1.0,5792.925000000009,5284.300000000001,0.0
2020-03-24 01:00:00,1.0,5905.52500000001,5443.280000000001,0.0
2020-03-25 01:00:00,1.0,5986.75000000001,5577.480000000001,0.0
2020-03-26 01:00:00,1.0,6152.25000000001,5738.310000000001,0.0
2020-03-27 01:00:00,1.0,6077.50000000001,5826.490000000002,0.0
2020-03-28 01:00:00,1.0,5916.550000000009,5894.180000000002,0.0
2020-03-29 01:00:00,0.0,5697.725000000009,5839.600000000002,-1.0
2020-03-30 02:00:00,0.0,5616.925000000009,5837.730000000001,0.0
2020-03-31 02:00:00,0.0,5639.3500000000095,5838.100000000001,0.0
2020-04-01 02:00:00,0.0,5751.1000000000095,5899.210000000001,0.0
2020-04-02 02:00:00,1.0,5996.375000000009,5920.980000000001,1.0
2020-04-03 02:00:00,1.0,6107.1000000000095,5918.3600000000015,0.0
2020-04-04 02:00:00,1.0,6238.7250000000095,5938.890000000001,0.0
2020-04-05 02:00:00,1.0,6290.025000000009,5954.3200000000015,0.0
2020-04-06 02:00:00,1.0,6423.425000000008,6059.350000000001,0.0
2020-04-07 02:00:00,1.0,6514.375000000008,6157.490000000002,0.0
2020-04-08 02:00:00,1.0,6619.350000000008,6307.540000000002,0.0
2020-04-09 02:00:00,1.0,6720.950000000008,6395.930000000002,0.0
2020-04-10 02:00:00,1.0,6592.200000000008,6440.4900000000025,0.0
2020-04-11 02:00:00,1.0,6517.175000000008,6463.920000000002,0.0
2020-04-12 02:00:00,0.0,6403.450000000008,6470.370000000001,-1.0
2020-04-13 02:00:00,0.0,6301.375000000008,6473.640000000001,0.0
2020-04-14 02:00:00,0.0,6303.525000000009,6466.410000000001,0.0
